FECHA DE LA INSPECCIÓN;DISTRITO;DIRECCIÓN;MOTIVO;EPÍGRAFE DE ACTIVIDAD;PROGRAMA
15/03/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
15/03/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
15/03/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;472101 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
15/03/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
20/04/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
20/04/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;472101 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
20/04/2021;SALAMANCA;CL SERRANO 61;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
18/05/2021;VILLAVERDE;PZ PINAZO 10;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
20/09/2021;VILLAVERDE;PZ PINAZO 10;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
26/03/2021;LATINA;CL NAVALMORAL DE LA MATA 38;PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
25/03/2021;SALAMANCA;CL SANCHO DAVILA 36;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
06/04/2021;MONCLOA-ARAVACA;PO COMANDANTE FORTEA 81;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
02/06/2021;MONCLOA-ARAVACA;PO COMANDANTE FORTEA 81;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
18/03/2021;HORTALEZA;AV SAN LUIS 54;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
18/03/2021;HORTALEZA;AV SAN LUIS 54;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
27/04/2021;HORTALEZA;AV SAN LUIS 54;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
10/05/2021;HORTALEZA;AV SAN LUIS 54;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;RETIRO;CL IBIZA 11;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;RETIRO;CL IBIZA 11;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;RETIRO;CL IBIZA 11;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;RETIRO;CL IBIZA 11;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
04/03/2021;LATINA;AV POBLADOS 58;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
25/03/2021;LATINA;AV POBLADOS 58;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
18/05/2021;CHAMBERI;CL BLASCO DE GARAY 54;PROGRAMADA;472201 - COMERCIO AL POR MENOR DE CARNICERIA;COMERCIO MINORISTA ALIMENTACIÓN
05/02/2021;RETIRO;AV CIUDAD DE BARCELONA 105;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
05/03/2021;RETIRO;AV CIUDAD DE BARCELONA 105;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
24/03/2021;MORATALAZ;CL MARROQUINA 84;NO PROGRAMADA;472101 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
24/03/2021;MORATALAZ;CL MARROQUINA 84;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
05/05/2021;MORATALAZ;CL MARROQUINA 84;NO PROGRAMADA;472101 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
13/04/2021;MONCLOA-ARAVACA;CL BAJA DE LA IGLESIA 8;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
02/03/2021;VILLAVERDE;CL BOHEMIOS 15;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
18/03/2021;CHAMBERI;CL ZURBANO 52;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
18/03/2021;CHAMBERI;CL ZURBANO 52;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;CHAMBERI;CL ZURBANO 52;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
29/04/2021;CHAMBERI;CL ZURBANO 52;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
16/09/2021;VILLAVERDE;AV REAL DE PINTO 31;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
03/02/2021;VILLA DE VALLECAS;AV SANTA EUGENIA 1;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
02/02/2021;VILLA DE VALLECAS;AV SANTA EUGENIA 1;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
09/06/2021;VICALVARO;CL VELILLA 12;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
09/06/2021;VICALVARO;CL VELILLA 12;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
06/07/2021;VICALVARO;CL VELILLA 12;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
06/07/2021;VICALVARO;CL VELILLA 12;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
03/03/2021;MORATALAZ;AV DOCTOR GARCIA TAPIA 204;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
24/09/2021;USERA;CL ISABELITA USERA 11;PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
08/09/2021;SALAMANCA;CL CARTAGENA 73;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
22/01/2021;MONCLOA-ARAVACA;CL PRINCESA 27;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
07/05/2021;CHAMARTIN;CL GUADIANA 16;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
19/04/2021;SALAMANCA;CL NUÑEZ DE BALBOA 61;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
19/04/2021;SALAMANCA;CL NUÑEZ DE BALBOA 61;PROGRAMADA;472101 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
19/04/2021;SALAMANCA;CL NUÑEZ DE BALBOA 61;PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
14/05/2021;SALAMANCA;CL NUÑEZ DE BALBOA 61;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
14/05/2021;SALAMANCA;CL NUÑEZ DE BALBOA 61;PROGRAMADA;472101 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
14/05/2021;SALAMANCA;CL NUÑEZ DE BALBOA 61;PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
02/09/2021;SAN BLAS-CANILLEJAS;AV INSTITUCION LIBRE DE ENSEÑANZA 35;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
02/09/2021;SAN BLAS-CANILLEJAS;AV INSTITUCION LIBRE DE ENSEÑANZA 35;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
03/09/2021;SAN BLAS-CANILLEJAS;AV INSTITUCION LIBRE DE ENSEÑANZA 35;NO PROGRAMADA;472402 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
09/03/2021;SALAMANCA;PZ MANUEL BECERRA 15;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
05/04/2021;SALAMANCA;PZ MANUEL BECERRA 15;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
27/08/2021;FUENCARRAL-EL PARDO;CL LEOPOLDO ALAS CLARIN 8;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
27/08/2021;FUENCARRAL-EL PARDO;CL LEOPOLDO ALAS CLARIN 8;NO PROGRAMADA;472403 - COM.MENOR PASTELE., CONFIT., REPOST. C/OBRADOR-BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
27/08/2021;FUENCARRAL-EL PARDO;CL LEOPOLDO ALAS CLARIN 8;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/08/2021;TETUAN;CL HERNANI 1;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/08/2021;TETUAN;CL HERNANI 1;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
09/02/2021;LATINA;CL CEBREROS 54;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
09/02/2021;LATINA;CL CEBREROS 54;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
23/03/2021;LATINA;CL CEBREROS 54;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/03/2021;LATINA;CL CEBREROS 54;NO PROGRAMADA;472404 - COM.MENOR PASTELE.,CONFIT.,REPOST. C/OBRADOR,S/BARRA DEGUST.;COMERCIO MINORISTA ALIMENTACIÓN
22/03/2021;VILLAVERDE;CL PAN Y TOROS 27;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
02/06/2021;VILLAVERDE;CL PAN Y TOROS 27;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
16/06/2021;CIUDAD LINEAL;CL LUIS RUIZ 8;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
21/09/2021;CIUDAD LINEAL;CL LUIS RUIZ 8;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
26/08/2021;CHAMBERI;CL GENERAL ALVAREZ DE CASTRO 9;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
26/08/2021;CHAMBERI;CL GENERAL ALVAREZ DE CASTRO 9;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
26/08/2021;CHAMBERI;CL GENERAL ALVAREZ DE CASTRO 9;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
29/06/2021;PUENTE DE VALLECAS;CL NUESTRA SEÑORA DE LAS MERCEDES 5;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
30/06/2021;PUENTE DE VALLECAS;CL NUESTRA SEÑORA DE LAS MERCEDES 5;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
24/09/2021;SALAMANCA;AV AMERICA 24;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
22/07/2021;RETIRO;CL LUIS MITJANS 44;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
23/03/2021;CHAMBERI;CL BLASCO DE GARAY 59;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
23/03/2021;CHAMBERI;CL BLASCO DE GARAY 59;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
20/05/2021;CHAMBERI;CL BLASCO DE GARAY 59;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
20/05/2021;CHAMBERI;CL BLASCO DE GARAY 59;PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
23/09/2021;TETUAN;CL GENERAL CABRERA 10;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
23/09/2021;TETUAN;CL GENERAL CABRERA 10;NO PROGRAMADA;472911 - OTRO COM.MENOR PRODUCTOS ALIMENTICIOS C/VENDEDOR N.C.O.P.;COMERCIO MINORISTA ALIMENTACIÓN
23/09/2021;TETUAN;CL GENERAL CABRERA 10;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
01/03/2021;CENTRO;CL IMPERIAL 8;NO PROGRAMADA;551001 - HOTELES Y MOTELES CON RESTAURANTE;RESTAURACIÓN COLECTIVA
05/02/2021;RETIRO;AV CIUDAD DE BARCELONA 97;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
05/03/2021;RETIRO;AV CIUDAD DE BARCELONA 97;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
10/06/2021;USERA;CL ANTONIO LOPEZ 168;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
14/04/2021;RETIRO;CL JUAN ESPLANDIU 15;PROGRAMADA;471102 - COM.MENOR ESTABLECIMIENTO NO ESPEC. (GRANDES SUPERFICIES);COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472201 - COMERCIO AL POR MENOR DE CARNICERIA;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
14/04/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
19/07/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;471102 - COM.MENOR ESTABLECIMIENTO NO ESPEC. (GRANDES SUPERFICIES);COMERCIO MINORISTA ALIMENTACIÓN
19/07/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472202 - COMERCIO AL POR MENOR DE CHARCUTERIA;COMERCIO MINORISTA ALIMENTACIÓN
19/07/2021;RETIRO;CL JUAN ESPLANDIU 15;NO PROGRAMADA;472302 - COMERCIO AL POR MENOR DE PESCADOS Y MARISCOS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
24/06/2021;ARGANZUELA;CL LINNEO 31;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
13/07/2021;CIUDAD LINEAL;CL ARTURO SORIA 353;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
27/04/2021;CHAMBERI;CL JOSE ABASCAL 46;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
27/04/2021;CHAMBERI;CL JOSE ABASCAL 46;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
29/04/2021;CHAMBERI;CL JOSE ABASCAL 46;NO PROGRAMADA;561001 - RESTAURANTE;RESTAURACIÓN COLECTIVA
22/02/2021;SALAMANCA;CL MALDONADO 19;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
22/02/2021;SALAMANCA;CL MALDONADO 19;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
22/02/2021;SALAMANCA;CL MALDONADO 19;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
22/02/2021;SALAMANCA;CL MALDONADO 19;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
13/05/2021;SALAMANCA;CL MALDONADO 19;NO PROGRAMADA;471101 - COM.MEN.ESTAB.NO ESPEC.C/PREDOMIN.ALIM.Y BEB.(AUTOSERVICIO);COMERCIO MINORISTA ALIMENTACIÓN
13/05/2021;SALAMANCA;CL MALDONADO 19;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
28/01/2021;CARABANCHEL;CL ANTONIO LOPEZ 47;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
28/01/2021;CARABANCHEL;CL ANTONIO LOPEZ 47;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
18/03/2021;CARABANCHEL;CL ANTONIO LOPEZ 47;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
18/03/2021;CARABANCHEL;CL ANTONIO LOPEZ 47;NO PROGRAMADA;472301 - COMERCIO MENOR PESCADOS Y MARISC.C/ OBRADOR(INCLUYE COCCION);COMERCIO MINORISTA ALIMENTACIÓN
13/04/2021;MONCLOA-ARAVACA;PZ MARQUES DE CAMARINES 1;NO PROGRAMADA;472407 - ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
14/05/2021;CARABANCHEL;CL CLARISAS 16;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
14/05/2021;CARABANCHEL;CL CLARISAS 16;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
23/03/2021;RETIRO;CL ALCALDE SAINZ DE BARANDA 38;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
22/04/2021;RETIRO;CL ALCALDE SAINZ DE BARANDA 38;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
06/05/2021;RETIRO;CL ALCALDE SAINZ DE BARANDA 38;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
14/09/2021;SALAMANCA;AV BRUSELAS 54;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
26/01/2021;MONCLOA-ARAVACA;CL ANTONIO MACHADO 41;NO PROGRAMADA;472401 - COMERCIO MENOR PAN Y PRODUC.PANADERIA Y BOLLERIA CON OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
12/04/2021;CIUDAD LINEAL;AV MARQUES DE CORBERA 6;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
27/07/2021;CIUDAD LINEAL;AV MARQUES DE CORBERA 6;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
30/09/2021;CIUDAD LINEAL;AV MARQUES DE CORBERA 6;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
05/05/2021;VICALVARO;CL VILLACARLOS 23;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
20/05/2021;VICALVARO;CL VILLACARLOS 23;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
02/03/2021;VICALVARO;CL VELILLA 11;NO PROGRAMADA;563005 - BAR SIN COCINA;RESTAURACIÓN COLECTIVA
30/03/2021;VICALVARO;CL VELILLA 11;NO PROGRAMADA;563005 - BAR SIN COCINA;RESTAURACIÓN COLECTIVA
22/02/2021;FUENCARRAL-EL PARDO;AV VENTISQUERO DE LA CONDESA 10;NO PROGRAMADA;562902 - SERVICIOS COMEDOR EN CENTROS EDUCATIVOS Y CEN. DE CUID.INFAN;RESTAURACIÓN COLECTIVA
29/03/2021;RETIRO;AV MEDITERRANEO 16;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
22/07/2021;RETIRO;AV MEDITERRANEO 16;NO PROGRAMADA;472102 - COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR;COMERCIO MINORISTA ALIMENTACIÓN
31/08/2021;MONCLOA-ARAVACA;CL ALMOROX 1;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
30/09/2021;MONCLOA-ARAVACA;CL ALMOROX 1;NO PROGRAMADA;561005 - BAR CON COCINA;RESTAURACIÓN COLECTIVA
27/04/2021;MONCLOA-ARAVACA;AV EUROPA 27;NO PROGRAMADA;561004 - BAR RESTAURANTE;RESTAURACIÓN COLECTIVA
16/07/2021;PUENTE DE VALLECAS;CL CORDILLERA DE CUERA 2;NO PROGRAMADA;561006 - CAFETERIA;RESTAURACIÓN COLECTIVA
